Matvare ID,Matvare,Spiselig del (%),Vann (g),Kilojoule (kJ),Kilokalorier (kcal),Fett (g),Mettede fettsyrer (g),C12:0 (laurinsyre) (g),C14:0 (myristinsyre) (g),C16:0 (palmitinsyre) (g),C18:0 (stearinsyre) (g),Transfettsyrer (g),Enumettede fettsyrer (g),C16:1 sum (palmitoleinsyre) (g),C18:1 sum (oljesyre) (g),Flerumettede fettsyrer (g),C18:2n-6 (linolsyre) (g),C18:3n-3 (alfalinolensyre) (g),C20:3n-3 (eikosatriensyre) (g),"C20:3n-6 (dihomo-gamma-linolensyre, DGLA) (g)",C20:4n-3 (eikosatetraensyre) (g),C20:4n-6 (arakidonsyre) (g),"C20:5n-3 (eikosapentaensyre, EPA) (g)","C22:5n-3 (dokosapentaensyre, DPA) (g)","C22:6n-3 (dokosaheksaensyre, DHA) (g)",Omega-3 (g),Omega-6 (g),Kolesterol (mg),Karbohydrat (g),Stivelse (g),Sukkerarter (g),"Sukker, tilsatt (g)","Sukker, fritt (g)",Kostfiber (g),Protein (g),Alkohol (g),Vitamin A (RAE) (µg-RE),Vitamin A (RE) (µg),Betakaroten (µg),Retinol (µg),Vitamin D (µg),Vitamin E (mg-ATE),Vitamin B1 (tiamin) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B3 (niacin) (mg),Niacinekvivalenter (mg),Vitamin B6 (pyridoksin) (mg),Vitamin B9 (folat) (µg),Vitamin B12 (kobalamin) (µg),Vitamin C (askorbinsyre) (mg),Kalsium (Ca) (mg),Kalium (K) (mg),Natrium (Na) (mg),Salt (NaCl) (g),Fosfor (P) (mg),Magnesium (Mg) (mg),Jern (Fe) (mg),Kobber (Cu) (mg),Sink (Zn) (mg),Selen (Se) (µg),Jod (I) (µg)
Meieriprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.068,"Rødspette, filet, kavringpanert, rå",100.0,67.0,622.0,148.0,4.2,0.9,0.0,0.1,0.6,0.2,0.0,1.4,0.1,1.1,1.1,0.5,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.5,0.6,86.0,10.9,10.3,0.6,0.4,0.4,2.0,15.6,0.0,35.0,34.0,2.0,34.0,4.6,1.7,0.17,0.15,2.9,5.8,0.2,30.0,1.0,0.0,23.0,355.0,223.0,0.6,203.0,32.0,0.9,0.07,1.0,24.0,14.0
04.233,"Rødspette, filet, kavringpanert, stekt i fett",100.0,58.0,969.0,232.0,13.4,3.6,0.4,0.3,1.5,0.8,0.0,5.4,0.1,5.1,2.9,2.0,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.9,2.0,93.0,11.4,10.7,0.7,0.4,0.4,2.0,15.4,0.0,62.0,63.0,16.0,61.0,5.0,2.1,0.14,0.14,2.7,6.1,0.17,25.0,0.9,0.0,24.0,315.0,231.0,0.6,191.0,30.0,0.8,0.07,1.0,25.0,15.0
04.231,"Rødspette, filet, kokt",100.0,82.0,358.0,85.0,2.8,0.5,0.0,0.0,0.4,0.1,0.0,0.9,0.1,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.7,0.1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,13.0,0.0,13.0,6.4,1.4,0.08,0.08,2.6,7.4,0.18,8.0,1.1,0.0,13.0,337.0,96.0,0.2,186.0,20.0,0.2,0.02,0.5,32.0,15.0
04.232,"Rødspette, filet, melpanert, stekt i fett",100.0,73.0,591.0,141.0,6.5,1.6,0.1,0.2,0.8,0.3,0.0,2.5,0.1,2.1,1.6,0.7,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.8,0.8,74.0,3.1,3.1,0.0,0.0,0.0,0.2,17.5,0.0,24.0,24.0,6.0,23.0,6.0,1.4,0.09,0.1,3.0,6.7,0.18,9.0,1.1,0.0,13.0,348.0,100.0,0.2,181.0,21.0,0.2,0.03,0.5,32.0,15.0
04.200,"Rødspette, fylt, forfritert, fryst",100.0,56.0,999.0,239.0,13.1,2.8,0.1,0.3,1.4,0.5,0.1,6.4,0.1,6.0,3.0,2.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.9,2.0,29.0,18.8,17.8,1.0,0.5,0.5,1.0,10.7,0.0,40.0,48.0,110.0,30.0,2.0,3.2,0.1,0.08,1.4,3.4,0.11,16.0,0.6,1.0,67.0,196.0,423.0,1.1,138.0,20.0,0.5,0.05,0.7,11.0,8.0
04.279,"Rødspette, panert, forfritert, fylt, stekt i fett",100.0,47.0,1300.0,312.0,20.7,5.0,0.4,0.6,2.3,1.0,0.1,9.8,0.2,9.3,4.5,3.3,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.2,3.2,34.0,20.0,18.9,1.1,0.5,0.5,1.0,10.9,0.0,61.0,70.0,118.0,51.0,2.5,3.4,0.09,0.08,1.3,3.6,0.09,13.0,0.5,3.0,72.0,178.0,408.0,1.0,132.0,19.0,0.4,0.05,0.8,12.0,9.0
04.278,"Rødspette, panert, forfritert, fylt, stekt uten fett",100.0,51.0,1094.0,262.0,13.9,2.9,0.1,0.3,1.5,0.5,0.1,6.8,0.1,6.3,3.2,2.2,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,2.1,34.0,21.6,20.5,1.2,0.6,0.6,1.0,11.8,0.0,40.0,49.0,115.0,30.0,2.0,3.4,0.09,0.07,1.3,3.9,0.11,14.0,0.6,3.0,77.0,192.0,413.0,1.0,143.0,20.0,0.4,0.06,0.8,13.0,9.0
04.005,"Rødspette, rå",58.0,81.0,382.0,91.0,2.6,0.5,0.0,0.0,0.3,0.1,0.0,0.8,0.1,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.7,0.1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,12.0,12.0,0.0,12.0,6.0,1.2,0.09,0.1,3.1,6.2,0.21,10.0,1.2,0.0,11.0,377.0,95.0,0.2,184.0,20.0,0.2,0.02,0.5,30.0,14.0
04.235,"Røye, melpanert, stekt i fett",,70.0,701.0,168.0,9.8,2.1,0.1,0.3,1.0,0.3,0.0,4.4,0.4,2.8,1.8,0.9,0.2,0.0,0.0,0.1,0.0,0.3,0.1,0.6,1.4,1.0,34.0,3.1,3.0,0.0,0.0,0.0,0.2,16.8,0.0,38.0,38.0,6.0,37.0,6.2,1.3,0.09,0.02,5.9,9.7,0.51,23.0,9.5,0.0,18.0,387.0,57.0,0.1,260.0,25.0,0.2,0.08,0.5,32.0,21.0
04.117,"Røye, rå",78.0,77.0,536.0,128.0,7.1,1.2,0.0,0.2,0.7,0.1,0.0,3.2,0.4,1.4,1.2,0.3,0.1,0.0,0.0,0.1,0.0,0.4,0.1,0.7,1.5,0.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,30.0,30.0,0.0,30.0,6.9,1.3,0.09,0.02,6.1,9.1,0.6,26.0,10.0,0.0,16.0,420.0,48.0,0.1,267.0,25.0,0.2,0.07,0.4,30.0,20.0
04.234,"Røye, stekt uten fett",,75.0,553.0,132.0,6.7,1.2,0.0,0.2,0.7,0.1,0.0,3.0,0.4,1.3,1.1,0.3,0.1,0.0,0.0,0.1,0.0,0.4,0.1,0.6,1.4,0.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,28.0,28.0,0.0,28.0,6.5,1.2,0.09,0.02,6.5,10.6,0.64,24.0,10.6,0.0,19.0,420.0,48.0,0.1,283.0,26.0,0.2,0.08,0.5,35.0,24.0
04.332,"Sashimi, kveite",100.0,77.0,474.0,113.0,4.3,0.8,0.0,0.1,0.5,0.1,0.0,1.9,0.4,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.7,0.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,10.0,10.0,0.0,10.0,6.2,1.3,0.07,0.1,6.5,9.9,0.44,12.0,1.3,0.0,5.0,458.0,54.0,0.1,217.0,24.0,0.2,0.03,0.4,45.0,14.0
04.331,"Sashimi, laks",100.0,64.0,927.0,223.0,15.9,2.3,0.0,0.3,1.4,0.4,0.0,7.8,0.4,6.5,5.2,2.2,0.9,0.0,0.0,0.1,0.1,0.5,0.2,0.7,2.6,2.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,26.0,26.0,0.0,26.0,7.0,1.4,0.12,0.11,7.3,10.9,0.51,7.0,5.3,0.0,7.0,451.0,46.0,0.1,227.0,26.0,0.3,0.04,0.4,19.0,4.0
